conv number,total A load,total B load,total D load,D from dram, ,A size (MB),B size (MB), ,reuse A,reuse B, ,inner tile A size,inner tile B size,tile A outer loop factor,tile B outer loop factor, ,number of tiles,load per tile,ideal runtime,ideal L2 BW usage,ideal DRAM BW usage,total memory transaction,from dram, ,1 core compute,1 core memory,1 core prediction, ,2 core compute,2 core memory,2 core prediction, ,4 core compute,4 core memory,4 core prediction, ,8 core compute,8 core memory,8 core prediction, , ,1 core mem/compute,2 core mem/compute,4 core mem/compute,8 core mem/compute, ,1 core dram bw predict,2 core dram bw predict,4 core dram bw predict,8 core dram bw predict
18,37632,40960,6272,1280, ,0.100352,0.065536, ,6.0,10.0, ,640,4096,1,10, ,60,1414,200704,0.5477120535714286,0.15178571428571427,109928,30464, ,200704.0,140392.0,270900.0, ,100352.0,85428.0,143066.0, ,50176.0,57946.0,83034.0, ,25088.0,44205.0,56749.0, , ,0.6994977678571429,0.8512834821428571,1.1548549107142858,1.7619977678571428, ,0.1124547803617571,0.21293668656424308,0.36688585398752316,0.5368200320710497
19,50176,40960,1568,320, ,0.401408,0.065536, ,2.0,10.0, ,2560,4096,1,10, ,40,2317,200704,0.49302455357142855,0.05325255102040816,98952,10688, ,200704.0,109640.0,255524.0, ,100352.0,60164.0,130434.0, ,50176.0,35426.0,67889.0, ,25088.0,23057.0,36616.5, , ,0.5462771045918368,0.5995296556122449,0.7060347576530612,0.9190449617346939, ,0.041827773516382026,0.08194182498428323,0.15743345755571594,0.29189026804855733
20,43008,73728,1792,256, ,0.100352,0.147456, ,6.857142857142857,8.0, ,6272,4608,2,1, ,48,2469,451584,0.2763251133786848,0.03486394557823129,124784,15744, ,451584.0,140528.0,521848.0, ,225792.0,78136.0,264860.0, ,112896.0,46940.0,136366.0, ,56448.0,31342.0,72119.0, , ,0.3111890589569161,0.34605300453514737,0.41578089569161,0.5552366780045351, ,0.03016970458830924,0.05944272445820433,0.11545399879735418,0.21830585559977259
21,37632,40960,6272,1280, ,0.100352,0.065536, ,6.0,10.0, ,640,4096,1,10, ,60,1414,200704,0.5477120535714286,0.15178571428571427,109928,30464, ,200704.0,140392.0,270900.0, ,100352.0,85428.0,143066.0, ,50176.0,57946.0,83034.0, ,25088.0,44205.0,56749.0, , ,0.6994977678571429,0.8512834821428571,1.1548549107142858,1.7619977678571428, ,0.1124547803617571,0.21293668656424308,0.36688585398752316,0.5368200320710497
22,50176,40960,1568,320, ,0.401408,0.065536, ,2.0,10.0, ,2560,4096,1,10, ,40,2317,200704,0.49302455357142855,0.05325255102040816,98952,10688, ,200704.0,109640.0,255524.0, ,100352.0,60164.0,130434.0, ,50176.0,35426.0,67889.0, ,25088.0,23057.0,36616.5, , ,0.5462771045918368,0.5995296556122449,0.7060347576530612,0.9190449617346939, ,0.041827773516382026,0.08194182498428323,0.15743345755571594,0.29189026804855733
23,43008,73728,1792,256, ,0.100352,0.147456, ,6.857142857142857,8.0, ,6272,4608,2,1, ,48,2469,451584,0.2763251133786848,0.03486394557823129,124784,15744, ,451584.0,140528.0,521848.0, ,225792.0,78136.0,264860.0, ,112896.0,46940.0,136366.0, ,56448.0,31342.0,72119.0, , ,0.3111890589569161,0.34605300453514737,0.41578089569161,0.5552366780045351, ,0.03016970458830924,0.05944272445820433,0.11545399879735418,0.21830585559977259
24,37632,40960,6272,1280, ,0.100352,0.065536, ,6.0,10.0, ,640,4096,1,10, ,60,1414,200704,0.5477120535714286,0.15178571428571427,109928,30464, ,200704.0,140392.0,270900.0, ,100352.0,85428.0,143066.0, ,50176.0,57946.0,83034.0, ,25088.0,44205.0,56749.0, , ,0.6994977678571429,0.8512834821428571,1.1548549107142858,1.7619977678571428, ,0.1124547803617571,0.21293668656424308,0.36688585398752316,0.5368200320710497
25,100352,81920,3136,640, ,0.401408,0.131072, ,4.0,10.0, ,2560,8192,1,10, ,80,2317,401408,0.49302455357142855,0.05325255102040816,197904,21376, ,401408.0,219280.0,511048.0, ,200704.0,120328.0,260868.0, ,100352.0,70852.0,135778.0, ,50176.0,46114.0,73233.0, , ,0.5462771045918368,0.5995296556122449,0.7060347576530612,0.9190449617346939, ,0.041827773516382026,0.08194182498428323,0.15743345755571594,0.29189026804855733
26,172032,294912,3584,512, ,0.200704,0.589824, ,13.714285714285714,8.0, ,12544,9216,4,1, ,192,2450,1806336,0.2673611111111111,0.027636054421768707,482944,49920, ,1806336.0,532864.0,2072768.0, ,903168.0,291392.0,1048864.0, ,451584.0,170656.0,536912.0, ,225792.0,110288.0,280936.0, , ,0.2949971655328798,0.32263321995464855,0.37790532879818595,0.4884495464852608, ,0.02408373730200389,0.047594349696433474,0.09297613016658224,0.17769171626277872
27,137984,163840,12544,2560, ,0.200704,0.262144, ,11.0,10.0, ,1280,16384,1,10, ,110,2857,802816,0.45395956234056123,0.08609693877551021,364446,69120, ,802816.0,433566.0,1019599.0, ,401408.0,251343.0,527079.5, ,200704.0,160231.5,280819.75, ,100352.0,114675.75,164851.75, , ,0.5400565011160714,0.6261534398915817,0.798347317442602,1.1427350725446428, ,0.06779135719042487,0.1311377126220997,0.2461365342003189,0.41928581285912947
28,326144,327680,12544,2560, ,0.401408,0.524288, ,13.0,10.0, ,2560,32768,1,10, ,260,2562,1605632,0.4461146763392857,0.06887755102040816,716296,110592, ,1605632.0,826888.0,2019076.0, ,802816.0,468740.0,1037186.0, ,401408.0,289666.0,546241.0, ,200704.0,200129.0,300768.5, , ,0.5149922273596939,0.583869778380102,0.7216248804209183,0.9971350845025511, ,0.05477356969227508,0.10662696951173656,0.2024600862989047,0.36769808008484933
29,200704,163840,3136,640, ,0.802816,0.262144, ,4.0,10.0, ,5120,16384,1,10, ,120,3064,802816,0.47361288265306123,0.036830357142857144,380224,29568, ,802816.0,409792.0,1007712.0, ,401408.0,219680.0,511248.0, ,200704.0,124624.0,263016.0, ,100352.0,77096.0,138900.0, , ,0.5104432397959183,0.5472735969387755,0.6209343112244898,0.7682557397959183, ,0.029341716680956465,0.057834945075579756,0.11241901633360708,0.21287257019438444
30,193536,294912,3584,512, ,0.200704,0.589824, ,15.428571428571429,8.0, ,12544,9216,4,1, ,192,2562,1806336,0.279265873015873,0.027636054421768707,504448,49920, ,1806336.0,554368.0,2083520.0, ,903168.0,302144.0,1054240.0, ,451584.0,176032.0,539600.0, ,225792.0,112976.0,282280.0, , ,0.3069019274376417,0.3345379818594104,0.38981009070294786,0.5003543083900227, ,0.023959453232990324,0.04735164668386705,0.09251297257227575,0.1768456851353266
31,137984,163840,12544,2560, ,0.200704,0.262144, ,11.0,10.0, ,1280,16384,1,10, ,110,2857,802816,0.45395956234056123,0.08609693877551021,364446,69120, ,802816.0,433566.0,1019599.0, ,401408.0,251343.0,527079.5, ,200704.0,160231.5,280819.75, ,100352.0,114675.75,164851.75, , ,0.5400565011160714,0.6261534398915817,0.798347317442602,1.1427350725446428, ,0.06779135719042487,0.1311377126220997,0.2461365342003189,0.41928581285912947
32,200704,163840,3136,640, ,0.802816,0.262144, ,4.0,10.0, ,5120,16384,1,10, ,120,3064,802816,0.47361288265306123,0.036830357142857144,380224,29568, ,802816.0,409792.0,1007712.0, ,401408.0,219680.0,511248.0, ,200704.0,124624.0,263016.0, ,100352.0,77096.0,138900.0, , ,0.5104432397959183,0.5472735969387755,0.6209343112244898,0.7682557397959183, ,0.029341716680956465,0.057834945075579756,0.11241901633360708,0.21287257019438444
33,193536,294912,3584,512, ,0.200704,0.589824, ,15.428571428571429,8.0, ,12544,9216,4,1, ,192,2562,1806336,0.279265873015873,0.027636054421768707,504448,49920, ,1806336.0,554368.0,2083520.0, ,903168.0,302144.0,1054240.0, ,451584.0,176032.0,539600.0, ,225792.0,112976.0,282280.0, , ,0.3069019274376417,0.3345379818594104,0.38981009070294786,0.5003543083900227, ,0.023959453232990324,0.04735164668386705,0.09251297257227575,0.1768456851353266
34,137984,163840,12544,2560, ,0.200704,0.262144, ,11.0,10.0, ,1280,16384,1,10, ,110,2857,802816,0.45395956234056123,0.08609693877551021,364446,69120, ,802816.0,433566.0,1019599.0, ,401408.0,251343.0,527079.5, ,200704.0,160231.5,280819.75, ,100352.0,114675.75,164851.75, , ,0.5400565011160714,0.6261534398915817,0.798347317442602,1.1427350725446428, ,0.06779135719042487,0.1311377126220997,0.2461365342003189,0.41928581285912947
35,200704,163840,3136,640, ,0.802816,0.262144, ,4.0,10.0, ,5120,16384,1,10, ,120,3064,802816,0.47361288265306123,0.036830357142857144,380224,29568, ,802816.0,409792.0,1007712.0, ,401408.0,219680.0,511248.0, ,200704.0,124624.0,263016.0, ,100352.0,77096.0,138900.0, , ,0.5104432397959183,0.5472735969387755,0.6209343112244898,0.7682557397959183, ,0.029341716680956465,0.057834945075579756,0.11241901633360708,0.21287257019438444
36,193536,294912,3584,512, ,0.200704,0.589824, ,15.428571428571429,8.0, ,12544,9216,4,1, ,192,2562,1806336,0.279265873015873,0.027636054421768707,504448,49920, ,1806336.0,554368.0,2083520.0, ,903168.0,302144.0,1054240.0, ,451584.0,176032.0,539600.0, ,225792.0,112976.0,282280.0, , ,0.3069019274376417,0.3345379818594104,0.38981009070294786,0.5003543083900227, ,0.023959453232990324,0.04735164668386705,0.09251297257227575,0.1768456851353266
37,137984,163840,12544,2560, ,0.200704,0.262144, ,11.0,10.0, ,1280,16384,1,10, ,110,2857,802816,0.45395956234056123,0.08609693877551021,364446,69120, ,802816.0,433566.0,1019599.0, ,401408.0,251343.0,527079.5, ,200704.0,160231.5,280819.75, ,100352.0,114675.75,164851.75, , ,0.5400565011160714,0.6261534398915817,0.798347317442602,1.1427350725446428, ,0.06779135719042487,0.1311377126220997,0.2461365342003189,0.41928581285912947
38,200704,163840,3136,640, ,0.802816,0.262144, ,4.0,10.0, ,5120,16384,1,10, ,120,3064,802816,0.47361288265306123,0.036830357142857144,380224,29568, ,802816.0,409792.0,1007712.0, ,401408.0,219680.0,511248.0, ,200704.0,124624.0,263016.0, ,100352.0,77096.0,138900.0, , ,0.5104432397959183,0.5472735969387755,0.6209343112244898,0.7682557397959183, ,0.029341716680956465,0.057834945075579756,0.11241901633360708,0.21287257019438444
39,193536,294912,3584,512, ,0.200704,0.589824, ,15.428571428571429,8.0, ,12544,9216,4,1, ,192,2562,1806336,0.279265873015873,0.027636054421768707,504448,49920, ,1806336.0,554368.0,2083520.0, ,903168.0,302144.0,1054240.0, ,451584.0,176032.0,539600.0, ,225792.0,112976.0,282280.0, , ,0.3069019274376417,0.3345379818594104,0.38981009070294786,0.5003543083900227, ,0.023959453232990324,0.04735164668386705,0.09251297257227575,0.1768456851353266
40,137984,163840,12544,2560, ,0.200704,0.262144, ,11.0,10.0, ,1280,16384,1,10, ,110,2857,802816,0.45395956234056123,0.08609693877551021,364446,69120, ,802816.0,433566.0,1019599.0, ,401408.0,251343.0,527079.5, ,200704.0,160231.5,280819.75, ,100352.0,114675.75,164851.75, , ,0.5400565011160714,0.6261534398915817,0.798347317442602,1.1427350725446428, ,0.06779135719042487,0.1311377126220997,0.2461365342003189,0.41928581285912947
41,200704,163840,3136,640, ,0.802816,0.262144, ,4.0,10.0, ,5120,16384,1,10, ,120,3064,802816,0.47361288265306123,0.036830357142857144,380224,29568, ,802816.0,409792.0,1007712.0, ,401408.0,219680.0,511248.0, ,200704.0,124624.0,263016.0, ,100352.0,77096.0,138900.0, , ,0.5104432397959183,0.5472735969387755,0.6209343112244898,0.7682557397959183, ,0.029341716680956465,0.057834945075579756,0.11241901633360708,0.21287257019438444
42,193536,294912,3584,512, ,0.200704,0.589824, ,15.428571428571429,8.0, ,12544,9216,4,1, ,192,2562,1806336,0.279265873015873,0.027636054421768707,504448,49920, ,1806336.0,554368.0,2083520.0, ,903168.0,302144.0,1054240.0, ,451584.0,176032.0,539600.0, ,225792.0,112976.0,282280.0, , ,0.3069019274376417,0.3345379818594104,0.38981009070294786,0.5003543083900227, ,0.023959453232990324,0.04735164668386705,0.09251297257227575,0.1768456851353266
43,137984,163840,12544,2560, ,0.200704,0.262144, ,11.0,10.0, ,1280,16384,1,10, ,110,2857,802816,0.45395956234056123,0.08609693877551021,364446,69120, ,802816.0,433566.0,1019599.0, ,401408.0,251343.0,527079.5, ,200704.0,160231.5,280819.75, ,100352.0,114675.75,164851.75, , ,0.5400565011160714,0.6261534398915817,0.798347317442602,1.1427350725446428, ,0.06779135719042487,0.1311377126220997,0.2461365342003189,0.41928581285912947
44,351232,327680,6272,1280, ,0.802816,0.524288, ,7.0,10.0, ,5120,32768,1,10, ,210,3262,1605632,0.4422607421875,0.036830357142857144,710108,59136, ,1605632.0,769244.0,1990254.0, ,802816.0,414190.0,1009911.0, ,401408.0,236663.0,519739.5, ,200704.0,147899.5,274653.75, , ,0.47909109933035715,0.5159214564732143,0.5895821707589286,0.7369035993303571, ,0.029712790427754446,0.05855565490424404,0.11378007636517909,0.2153110962439071
45,774144,1179648,7168,1024, ,0.401408,2.359296, ,30.857142857142858,8.0, ,25088,18432,8,1, ,768,2553,7225344,0.2748370181405896,0.027494331065759638,1985792,198656, ,7225344.0,2184448.0,8317568.0, ,3612672.0,1191552.0,4208448.0, ,1806336.0,695104.0,2153888.0, ,903168.0,446880.0,1126608.0, , ,0.3023313492063492,0.32982568027210885,0.3848143424036281,0.4947916666666667, ,0.023883904525938353,0.047204099943732224,0.09223135093375329,0.17633107522758582
46,652288,655360,25088,5120, ,0.401408,1.048576, ,26.0,10.0, ,2560,65536,1,10, ,520,2562,3211264,0.4461146763392857,0.06106505102040816,1432592,196096, ,3211264.0,1628688.0,4025608.0, ,1605632.0,912392.0,2061828.0, ,802816.0,554244.0,1079938.0, ,401408.0,375170.0,588993.0, , ,0.5071797273596939,0.568244778380102,0.6903748804209183,0.9346350845025511, ,0.04871214484867876,0.09510783634716378,0.1815807944530149,0.332934347267285
47,1304576,1310720,25088,5120, ,0.802816,2.097152, ,26.0,10.0, ,5120,131072,1,10, ,780,3385,6422528,0.4267248036910076,0.12627551020408162,2740652,811008, ,6422528.0,3551660.0,8198358.0, ,3211264.0,2181334.0,4301931.0, ,1605632.0,1496171.0,2353717.5, ,802816.0,1153589.5,1554997.5, , ,0.5530003138950893,0.6792758240991709,0.9318268445073342,1.4369288853236608, ,0.09892322340644309,0.18852185216359815,0.34456471517928555,0.5215493915585073
48,702464,655360,6272,1280, ,1.605632,1.048576, ,7.0,10.0, ,10240,65536,1,10, ,420,3247,3211264,0.4324863978794643,0.059869260204081634,1388828,192256, ,3211264.0,1581084.0,4001806.0, ,1605632.0,886670.0,2048967.0, ,802816.0,539463.0,1072547.5, ,401408.0,365859.5,584337.75, , ,0.4923556580835459,0.5522249182876275,0.6719634386957908,0.9114404795121174, ,0.04804230889753276,0.09383069615079208,0.17925173477165346,0.32901519711844734
49,946176,1179648,7168,1024, ,0.401408,2.359296, ,37.714285714285715,8.0, ,25088,18432,8,1, ,768,2777,7225344,0.29864654195011336,0.027494331065759638,2157824,198656, ,7225344.0,2356480.0,8403584.0, ,3612672.0,1277568.0,4251456.0, ,1806336.0,738112.0,2175392.0, ,903168.0,468384.0,1137360.0, , ,0.326140873015873,0.3536352040816326,0.40862386621315194,0.5186011904761905, ,0.02363943764946004,0.04672658025862199,0.09131963342698696,0.1746641344868819
50,652288,655360,25088,5120, ,0.401408,1.048576, ,26.0,10.0, ,2560,65536,1,10, ,520,2562,3211264,0.4461146763392857,0.06106505102040816,1432592,196096, ,3211264.0,1628688.0,4025608.0, ,1605632.0,912392.0,2061828.0, ,802816.0,554244.0,1079938.0, ,401408.0,375170.0,588993.0, , ,0.5071797273596939,0.568244778380102,0.6903748804209183,0.9346350845025511, ,0.04871214484867876,0.09510783634716378,0.1815807944530149,0.332934347267285
51,702464,655360,6272,1280, ,1.605632,1.048576, ,7.0,10.0, ,10240,65536,1,10, ,420,3247,3211264,0.4324863978794643,0.059869260204081634,1388828,192256, ,3211264.0,1581084.0,4001806.0, ,1605632.0,886670.0,2048967.0, ,802816.0,539463.0,1072547.5, ,401408.0,365859.5,584337.75, , ,0.4923556580835459,0.5522249182876275,0.6719634386957908,0.9114404795121174, ,0.04804230889753276,0.09383069615079208,0.17925173477165346,0.32901519711844734
52,946176,1179648,7168,1024, ,0.401408,2.359296, ,37.714285714285715,8.0, ,25088,18432,8,1, ,768,2777,7225344,0.29864654195011336,0.027494331065759638,2157824,198656, ,7225344.0,2356480.0,8403584.0, ,3612672.0,1277568.0,4251456.0, ,1806336.0,738112.0,2175392.0, ,903168.0,468384.0,1137360.0, , ,0.326140873015873,0.3536352040816326,0.40862386621315194,0.5186011904761905, ,0.02363943764946004,0.04672658025862199,0.09131963342698696,0.1746641344868819
53,652288,655360,25088,5120, ,0.401408,1.048576, ,26.0,10.0, ,2560,65536,1,10, ,520,2562,3211264,0.4461146763392857,0.06106505102040816,1432592,196096, ,3211264.0,1628688.0,4025608.0, ,1605632.0,912392.0,2061828.0, ,802816.0,554244.0,1079938.0, ,401408.0,375170.0,588993.0, , ,0.5071797273596939,0.568244778380102,0.6903748804209183,0.9346350845025511, ,0.04871214484867876,0.09510783634716378,0.1815807944530149,0.332934347267285
54,2752512,4718592,7168,1024, ,1.605632,9.437184, ,27.428571428571427,8.0, ,100352,73728,8,1, ,3072,2434,28901376,0.25958404195011336,0.049089427437641726,7502336,1418752, ,28901376.0,8921088.0,33361920.0, ,14450688.0,5169920.0,17035648.0, ,7225344.0,3294336.0,8872512.0, ,3612672.0,2356544.0,4790944.0, , ,0.3086734693877551,0.3577628968253968,0.4559417517006803,0.6522994614512472, ,0.04252608962553714,0.08328136387884981,0.15990420751191997,0.2961320357741606
55,25088,7168,294,80, ,0.401408,0.016384, ,1.0,7.0, ,2560,1024,1,10, ,14,2325,32928,1.036139455782313,0.08114674441205054,34118,2672, ,32928.0,36790.0,53254.0, ,16464.0,19731.0,27963.0, ,8232.0,11201.5,15317.5, ,4116.0,6936.75,8994.75, , ,1.1172862001943635,1.198432944606414,1.3607264334305151,1.6853134110787171, ,0.05017463476921921,0.0955548403247148,0.1744409988575159,0.2970621751577309
 
resadd number,stream (total) A load,stream (total) B load,stream (total) C store, ,1 core prediction,2 core prediction,4 core prediction,8 core prediction,from dram, ,1 core dram bw predict,2 core dram bw predict,4 core dram bw predict,8 core dram bw predict
1,50176,50176,50176, ,250880.0,175616.0,137984.0,119168.0,100352, ,0.4,0.5714285714285714,0.7272727272727273,0.8421052631578947
2,50176,50176,50176, ,250880.0,175616.0,137984.0,119168.0,100352, ,0.4,0.5714285714285714,0.7272727272727273,0.8421052631578947
3,50176,50176,50176, ,250880.0,175616.0,137984.0,119168.0,100352, ,0.4,0.5714285714285714,0.7272727272727273,0.8421052631578947
4,25088,25088,25088, ,125440.0,87808.0,68992.0,59584.0,50176, ,0.4,0.5714285714285714,0.7272727272727273,0.8421052631578947
5,25088,25088,25088, ,125440.0,87808.0,68992.0,59584.0,50176, ,0.4,0.5714285714285714,0.7272727272727273,0.8421052631578947
6,25088,25088,25088, ,125440.0,87808.0,68992.0,59584.0,50176, ,0.4,0.5714285714285714,0.7272727272727273,0.8421052631578947
7,25088,25088,25088, ,125440.0,87808.0,68992.0,59584.0,50176, ,0.4,0.5714285714285714,0.7272727272727273,0.8421052631578947
8,50176,50176,50176, ,250880.0,175616.0,137984.0,119168.0,100352, ,0.4,0.5714285714285714,0.7272727272727273,0.8421052631578947
9,50176,50176,50176, ,250880.0,175616.0,137984.0,119168.0,100352, ,0.4,0.5714285714285714,0.7272727272727273,0.8421052631578947
