conv number,total A load,total B load,total D load,D from dram, ,A size (MB),B size (MB), ,reuse A,reuse B, ,inner tile A size,inner tile B size,tile A outer loop factor,tile B outer loop factor, ,number of tiles,load per tile,ideal runtime,ideal L2 BW usage,ideal DRAM BW usage,total memory transaction,from dram, ,1 core compute,1 core memory,1 core prediction, ,2 core compute,2 core memory,2 core prediction, ,4 core compute,4 core memory,4 core prediction, ,8 core compute,8 core memory,8 core prediction, , ,1 core mem/compute,2 core mem/compute,4 core mem/compute,8 core mem/compute, ,1 core dram bw predict,2 core dram bw predict,4 core dram bw predict,8 core dram bw predict
11,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
12,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
13,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
14,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
15,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
16,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
17,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
18,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
19,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
20,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
21,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
22,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
23,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
24,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
25,5928,24300,1728,240, ,0.110592,0.01944, ,0.8576388888888888,20.0, ,6912,1215,1,1, ,20,1597,164025,0.23686633135192806,0.05101051668952904,38852,8367, ,164025.0,38852.0,175680.6, ,82012.5,19426.0,87840.3, ,41006.25,9713.0,43920.15, ,20503.125,8367.0,23013.225, , ,0.23686633135192806,0.23686633135192806,0.23686633135192806,0.4080841335162323, ,0.047626203462419865,0.09525240692483973,0.19050481384967946,0.36357355390215845
 
resadd number,stream (total) A load,stream (total) B load,stream (total) C store, ,1 core prediction,2 core prediction,4 core prediction,8 core prediction,from dram, ,1 core dram bw predict,2 core dram bw predict,4 core dram bw predict,8 core dram bw predict
1,27648,27648,27648, ,165888.0,124416.0,103680.0,93312.0,82944, ,0.5,0.6666666666666666,0.8,0.8888888888888888
2,27648,27648,27648, ,165888.0,124416.0,103680.0,93312.0,82944, ,0.5,0.6666666666666666,0.8,0.8888888888888888
3,27648,27648,27648, ,165888.0,124416.0,103680.0,93312.0,82944, ,0.5,0.6666666666666666,0.8,0.8888888888888888
4,27648,27648,27648, ,165888.0,124416.0,103680.0,93312.0,82944, ,0.5,0.6666666666666666,0.8,0.8888888888888888
5,27648,27648,27648, ,165888.0,124416.0,103680.0,93312.0,82944, ,0.5,0.6666666666666666,0.8,0.8888888888888888
6,27648,27648,27648, ,165888.0,124416.0,103680.0,93312.0,82944, ,0.5,0.6666666666666666,0.8,0.8888888888888888
7,27648,27648,27648, ,165888.0,124416.0,103680.0,93312.0,82944, ,0.5,0.6666666666666666,0.8,0.8888888888888888
8,27648,27648,27648, ,165888.0,124416.0,103680.0,93312.0,82944, ,0.5,0.6666666666666666,0.8,0.8888888888888888
9,27648,27648,27648, ,165888.0,124416.0,103680.0,93312.0,82944, ,0.5,0.6666666666666666,0.8,0.8888888888888888
10,27648,27648,27648, ,165888.0,124416.0,103680.0,93312.0,82944, ,0.5,0.6666666666666666,0.8,0.8888888888888888
11,27648,27648,27648, ,165888.0,124416.0,103680.0,93312.0,82944, ,0.5,0.6666666666666666,0.8,0.8888888888888888
 
total cycle prediction,6303369.599999998,3615590.6999999983,2287754.399999999,1663596.0000000007
